,,List Price,Address,City,Beds/Baths,Approx Living Area,DOM,Sold Price,Sold Date
,,"$485,000.00",13895 HUNTER OAK DR,FORT MYERS,4 Bed/3(0),"2,032",--,"$485,000.00",07/27/23
,,"$513,900.00",8137 BRETON CIR,FORT MYERS,3 Bed/2(0),"1,849",2,"$485,000.00",07/24/23
,,"$499,900.00",706 HAMILTON AVE,LEHIGH ACRES,4 Bed/3(0),"2,535",15,"$485,000.00",11/02/23
,,"$475,000.00",2865 29TH AVE NE,NAPLES,4 Bed/2(0),"1,450",91,"$485,000.00",12/14/23
,,"$499,000.00",1092 SILVERSTRAND DR,NAPLES,2+Den/2(0),"1,486",15,"$485,000.00",08/01/23
,,"$486,900.00",927 SW 25TH ST,CAPE CORAL,4+Den/3(0),"2,206",4,"$486,900.00",10/31/23
,,"$485,000.00",701 GROVE DR,NAPLES,3 Bed/2(0),"1,634",29,"$487,000.00",11/09/23
,,"$499,900.00",17230 WOODBINE WAY,FORT MYERS,3+Den/2(0),"1,892",30,"$487,500.00",10/27/23
,,"$499,000.00",2869 SUNSET POINTE CIR,CAPE CORAL,3+Den/2(0),"1,998",37,"$488,000.00",11/09/23
,,"$490,000.00",2549 CASLOTTI WAY,CAPE CORAL,4 Bed/3(0),"2,032",32,"$488,000.00",09/08/23
,,"$489,000.00",2030 NW 41ST AVE,CAPE CORAL,3+Den/3(0),"1,915",45,"$489,000.00",10/20/23
,,"$489,000.00",1041 NW 35TH PL,CAPE CORAL,3+Den/3(0),"1,915",22,"$489,000.00",09/07/23
,,"$489,000.00",1029 NW 37TH AVE,CAPE CORAL,3 Bed/2(0),"1,912",41,"$489,000.00",09/27/23
,,"$499,000.00",5490 25TH PL SW,NAPLES,4 Bed/2(0),"1,339",17,"$489,000.00",12/22/23
,,"$489,900.00",16103 MISTFLOWER DR,ALVA,4+Den/2(1),"2,872",29,"$489,900.00",08/25/23
,,"$489,900.00",11834 TIMBERMARSH CT,FORT MYERS,3+Den/2(1),"2,258",127,"$489,900.00",12/19/23
,,"$515,000.00",3241 APPLE BLOSSOM DR,ALVA,4 Bed/2(0),"2,032",26,"$490,000.00",11/15/23
,,"$490,000.00",1420 NW 9TH TER,CAPE CORAL,3+Den/2(0),"2,020",8,"$490,000.00",12/29/23
,,"$498,750.00",3102 COUNTRY CLUB BLVD,CAPE CORAL,3+Den/3(0),"1,910",12,"$490,000.00",10/20/23
,,"$499,900.00",2401 NW 23RD TER,CAPE CORAL,4+Den/2(0),"2,335",40,"$490,000.00",10/23/23
,,"$490,000.00",223 SW 25TH PL,CAPE CORAL,3 Bed/2(0),"1,436",8,"$490,000.00",09/22/23
,,"$499,000.00",3015 SW 9TH AVE,CAPE CORAL,3+Den/2(0),"1,853",3,"$490,000.00",08/31/23
,,"$533,000.00",1907 SW 2ND TER,CAPE CORAL,3+Den/2(0),"1,777",55,"$490,000.00",10/17/23
,,"$499,900.00",4025 SE 3RD AVE,CAPE CORAL,3+Den/3(0),"2,124",9,"$490,000.00",08/24/23
,,"$500,000.00",20325 CASTLEMAINE AVE,ESTERO,2+Den/2(0),"1,934",18,"$490,000.00",12/29/23
,,"$490,000.00",13831 HUNTER OAK DR,FORT MYERS,4 Bed/2(0),"2,032",--,"$490,000.00",12/22/23
,,"$530,000.00",9169 RED CANYON DR,FORT MYERS,4 Bed/3(1),"2,136",26,"$490,000.00",12/20/23
,,"$499,900.00",8415 LANGSHIRE WAY,FORT MYERS,2+Den/2(0),"1,485",11,"$490,000.00",11/17/23
,,"$490,000.00",19327 PINE RUN LN,FORT MYERS,3+Den/2(0),"1,877",5,"$490,000.00",11/17/23
,,"$499,000.00",9151 IRVING RD,FORT MYERS,3 Bed/2(0),"1,579",31,"$490,000.00",10/26/23
,,"$515,000.00",1580 ARGYLE DR,FORT MYERS,3+Den/2(0),"2,321",9,"$490,000.00",10/04/23
,,"$559,900.00",2243 FLORA AVE,FORT MYERS,3 Bed/2(0),"1,733",3,"$490,000.00",08/09/23
,,"$499,000.00",17844 OAKMONT RIDGE CIR,FORT MYERS,4 Bed/2(1),"2,238",9,"$490,000.00",07/25/23
,,"$490,000.00",546 CHARLES SISE ST E,LEHIGH ACRES,3+Den/2(0),"2,120",9,"$490,000.00",12/08/23
,,"$495,000.00",1708 MAGNOLIA AVE,LEHIGH ACRES,3+Den/3(0),"2,188",54,"$490,000.00",12/27/23
,,"$530,000.00",3265 56TH AVE NE,NAPLES,3 Bed/2(0),"3,845",26,"$490,000.00",10/20/23
,,"$487,888.00",111 6TH ST NE,NAPLES,3 Bed/2(0),"1,256",4,"$490,000.00",08/02/23
,,"$490,255.00",888 STONEWATER LAKE TER,CAPE CORAL,3+Den/2(1),"2,221",--,"$490,255.00",12/28/23
,,"$539,900.00",2648 ASTWOOD CT,CAPE CORAL,3 Bed/2(0),"1,507",104,"$492,000.00",11/13/23
,,"$499,999.00",1807 SW 22ND LN,CAPE CORAL,3 Bed/2(0),"1,660",20,"$492,500.00",10/13/23
,,"$510,000.00",3795 10TH AVE SE,NAPLES,4 Bed/2(0),"1,572",53,"$492,679.00",09/29/23
,,"$509,000.00",2877 ROCK CREEK DR,PORT CHARLOTTE,3 Bed/2(0),"2,002",62,"$494,000.00",12/20/23
,,"$494,795.00",17645 PALMETTO PASS LN,PUNTA GORDA,3 Bed/2(0),"1,900",--,"$494,795.00",05/25/23
,,"$494,795.00",17645 PALMETTO PASS LN,PUNTA GORDA,3 Bed/3(0),"2,444",--,"$494,795.00",05/25/23
,,"$494,900.00",1908 SE 6TH ST,CAPE CORAL,3+Den/2(0),"1,845",4,"$494,900.00",09/14/23
,,"$495,000.00",221 SW 9TH TER,CAPE CORAL,3 Bed/3(0),"1,866",18,"$495,000.00",12/27/23
,,"$515,000.00",1828 SW 49TH LN,CAPE CORAL,3 Bed/2(0),"1,560",15,"$495,000.00",11/16/23
,,"$499,900.00",330 SE 13TH ST,CAPE CORAL,3 Bed/2(0),"1,583",8,"$495,000.00",10/26/23
,,"$525,000.00",2725 SE 23RD AVE,CAPE CORAL,3 Bed/2(1),"2,168",13,"$495,000.00",11/16/23
,,"$500,000.00",623 SW 23RD TER,CAPE CORAL,3+Den/2(0),"1,627",3,"$495,000.00",10/30/23
,,"$495,000.00",1416 SW EMBERS TER,CAPE CORAL,3 Bed/2(0),"1,655",3,"$495,000.00",09/01/23
,,"$524,900.00",1204 SE 37TH ST,CAPE CORAL,3 Bed/2(0),"1,838",87,"$495,000.00",12/05/23
,,"$520,000.00",1912 NE 4TH AVE,CAPE CORAL,3 Bed/2(0),"1,590",27,"$495,000.00",09/05/23
,,"$499,900.00",12084 HIDDEN LINKS DR,FORT MYERS,3 Bed/2(0),"1,774",1,"$495,000.00",12/01/23
,,"$499,900.00",7202 JASMINE RD,FORT MYERS,3+Den/2(0),"2,285",7,"$495,000.00",11/20/23
,,"$595,000.00",8698 PASEO DE VALENCIA ST,FORT MYERS,4 Bed/2(1),"2,632",3,"$495,000.00",11/21/23
,,"$529,000.00",1338 ALCAZAR AVE,FORT MYERS,3 Bed/2(0),"1,243",58,"$495,000.00",10/30/23
,,"$485,000.00",2390 BIRDSONG LN,NAPLES,3 Bed/2(0),"1,286",8,"$495,000.00",10/13/23
,,"$499,900.00",1740 INLET DR,NORTH FORT MYERS,3 Bed/2(0),"1,221",8,"$495,000.00",09/15/23
,,"$499,900.00",8868 CASCADE PRICE CIR,NORTH FORT MYERS,3 Bed/2(0),"1,671",4,"$495,000.00",08/01/23
,,"$510,000.00",11575 GOLDEN OAK TER,FORT MYERS,2+Den/2(0),"1,917",14,"$497,000.00",11/03/23
,,"$515,000.00",2841 CORINTHIA CIR,NORTH FORT MYERS,3 Bed/2(1),"1,704",47,"$497,500.00",09/05/23
,,"$497,700.00",1624 NE 10TH LN,CAPE CORAL,4 Bed/3(0),"2,015",58,"$497,700.00",11/07/23
,,"$514,900.00",2005 NW 7TH AVE,CAPE CORAL,3 Bed/2(0),"2,163",27,"$498,000.00",12/15/23
,,"$529,321.00",1212 NW 12TH PL,CAPE CORAL,4+Den/2(0),"2,245",10,"$498,000.00",10/18/23
,,"$498,795.00",17650 PALMETTO PASS LN,PUNTA GORDA,3 Bed/3(0),"2,444",--,"$498,795.00",05/30/23
,,"$499,000.00",1713 NW 6TH AVE,CAPE CORAL,4 Bed/2(1),"2,943",5,"$499,000.00",12/04/23
,,"$499,000.00",143 SW 42ND TER,CAPE CORAL,3 Bed/2(0),"1,950",2,"$499,000.00",10/02/23
,,"$499,000.00",1101 EMBERS PKWY W,CAPE CORAL,3 Bed/2(0),"1,431",2,"$499,000.00",10/11/23
,,"$499,000.00",847 SW 21ST LN,CAPE CORAL,3 Bed/2(0),"2,176",6,"$499,000.00",08/08/23
,,"$499,000.00",11105 SEA TROPIC LN,FORT MYERS,3 Bed/2(0),"2,046",--,"$499,000.00",03/10/23
,,"$509,000.00",10482 WINGED ELM LN,FORT MYERS,3 Bed/2(0),"1,578",13,"$499,000.00",12/22/23
,,"$509,000.00",10919 CHERRY LAUREL DR,FORT MYERS,4 Bed/3(0),"2,032",13,"$499,000.00",09/01/23
,,"$499,000.00",4290 11TH AVE SW,NAPLES,3 Bed/2(0),"1,480",1,"$499,000.00",12/19/23
,,"$519,999.00",15922 SUGAR HILL DR,BABCOCK RANCH,3+Den/3(0),"2,247",20,"$499,700.00",11/17/23
,,"$499,000.00",1334 NE VAN LOON LN,CAPE CORAL,4 Bed/3(0),"2,009",114,"$499,900.00",12/08/23
,,"$499,900.00",13516 ISLAND RD,FORT MYERS,3+Den/2(0),"1,548",0,"$499,900.00",08/25/23
,,"$499,900.00",15261 FLORESTA LN,FORT MYERS,4 Bed/2(0),"2,032",157,"$499,900.00",12/28/23
,,"$499,900.00",140 18TH ST NE,NAPLES,3 Bed/2(0),"1,190",4,"$499,900.00",12/19/23
,,"$499,900.00",118 12TH ST SE,NAPLES,3 Bed/2(0),"1,539",14,"$499,900.00",10/25/23
,,"$499,900.00",3495 SANTIAGO WAY,NAPLES,3+Den/2(0),"1,264",28,"$499,900.00",08/29/23
,,"$499,999.00",17388 WALLNUT RUN DR E,ALVA,4 Bed/3(0),"2,267",9,"$499,999.00",12/14/23
,,"$515,000.00",27427 HORNE AVE,BONITA SPRINGS,3 Bed/2(0),"1,477",42,"$500,000.00",12/20/23
,,"$499,000.00",9019 SOMERSET LN,BONITA SPRINGS,3 Bed/2(0),"1,336",6,"$500,000.00",08/18/23
,,"$519,900.00",28391 CAPTIVA SHELL LOOP,BONITA SPRINGS,3 Bed/2(0),"1,614",89,"$500,000.00",10/16/23
,,"$525,000.00",3016 SE 22ND PL,CAPE CORAL,3 Bed/2(0),"1,915",8,"$500,000.00",12/15/23
,,"$515,000.00",2113 NE 4TH ST,CAPE CORAL,3 Bed/2(0),"1,706",25,"$500,000.00",12/20/23
,,"$549,900.00",217 NW 13TH AVE,CAPE CORAL,4 Bed/2(0),"2,319",22,"$500,000.00",12/15/23
,,"$519,000.00",920 SE 43RD TER,CAPE CORAL,4 Bed/2(0),"2,548",34,"$500,000.00",11/17/23
,,"$525,000.00",402 SW 30TH AVE,CAPE CORAL,3 Bed/2(0),"1,785",4,"$500,000.00",11/03/23
,,"$519,999.00",156 AVIATION PKWY,CAPE CORAL,4 Bed/3(0),"2,009",35,"$500,000.00",11/24/23
,,"$589,980.00",1402 SE 13TH ST,CAPE CORAL,4 Bed/2(1),"2,096",42,"$500,000.00",11/02/23
,,"$524,700.00",3417 SW 7TH LN,CAPE CORAL,4 Bed/2(0),"2,023",25,"$500,000.00",10/06/23
,,"$540,000.00",2221 SW 19TH TER,CAPE CORAL,3+Den/2(0),"1,871",102,"$500,000.00",10/23/23
,,"$530,000.00",2609 SW 29TH PL,CAPE CORAL,3+Den/2(0),"1,862",5,"$500,000.00",08/01/23
,,"$525,000.00",1805 SW 49TH TER,CAPE CORAL,3 Bed/2(0),"1,511",3,"$500,000.00",07/28/23
,,"$499,900.00",1508 SW 29TH ST,CAPE CORAL,3+Den/2(0),"1,863",2,"$500,000.00",07/21/23
,,"$524,596.00",18659 IVES DR,ESTERO,3 Bed/3(0),"1,849",10,"$500,000.00",11/17/23
,,"$524,900.00",21022 BELLA TERRA BLVD,ESTERO,3 Bed/2(0),"1,677",133,"$500,000.00",12/12/23
,,"$530,000.00",8128 HARRISBURG DR,FORT MYERS,3 Bed/2(0),"1,753",6,"$500,000.00",12/15/23
,,"$525,000.00",5161 TANGLEWOOD PKWY,FORT MYERS,3+Den/2(0),"2,071",37,"$500,000.00",12/22/23
,,"$549,999.00",17050 SERENGETI CIR,FORT MYERS,4+Den/3(0),"2,725",24,"$500,000.00",11/20/23
,,"$500,000.00",11332 REFLECTION ISLES BLVD,FORT MYERS,4 Bed/2(0),"2,167",18,"$500,000.00",12/01/23
,,"$520,000.00",15605 ALTON DR,FORT MYERS,3 Bed/2(0),"1,640",5,"$500,000.00",09/27/23
,,"$500,000.00",4363 BLUEGRASS DR,FORT MYERS,4 Bed/3(0),"2,032",34,"$500,000.00",10/26/23
,,"$537,500.00",12290 MCGREGOR WOODS CIR,FORT MYERS,3 Bed/2(0),"1,763",70,"$500,000.00",12/04/23
,,"$499,900.00",9131 CYPRESS DR N,FORT MYERS,3 Bed/2(0),"1,705",2,"$500,000.00",08/11/23
,,"$519,000.00",12389 CROOKED CREEK LN,FORT MYERS,4 Bed/2(0),"2,415",26,"$500,000.00",09/01/23
,,"$519,000.00",19933 ESTERO VERDE DR,FORT MYERS,3 Bed/2(1),"1,959",34,"$500,000.00",08/22/23
,,"$525,000.00",3461 19TH AVE SW,NAPLES,3 Bed/1(0),"1,008",0,"$500,000.00",12/07/23
,,"$525,000.00",4430 19TH AVE SW,NAPLES,3 Bed/2(0),"1,515",79,"$500,000.00",12/26/23
,,"$599,000.00",769 95TH AVE N,NAPLES,3 Bed/1(0),960,47,"$500,000.00",12/01/23
,,"$515,000.00",3854 22ND AVE SE,NAPLES,3 Bed/2(0),"1,860",14,"$500,000.00",10/23/23
,,"$509,900.00",2461 31ST AVE NE,NAPLES,3+Den/2(0),"1,550",73,"$500,000.00",12/08/23
,,"$499,000.00",183 3RD ST,NAPLES,3+Den/2(0),"1,499",10,"$500,000.00",10/31/23
,,"$515,000.00",1987 PARSON ST,NAPLES,4 Bed/3(0),"2,006",52,"$500,000.00",10/24/23
,,"$520,000.00",3264 66TH AVE NE,NAPLES,3+Den/2(0),"1,550",24,"$500,000.00",09/22/23
,,"$544,900.00",3145 66TH ST SW,NAPLES,3 Bed/2(0),"1,847",4,"$500,000.00",10/23/23
,,"$517,000.00",4026 10TH AVE NE,NAPLES,3 Bed/2(0),"1,523",31,"$500,000.00",09/22/23
,,"$495,000.00",4366 EVERGLADES BLVD N,NAPLES,3+Den/2(0),"1,519",37,"$500,000.00",09/27/23
,,"$500,000.00",2594 SCARLET WAY,NAPLES,3 Bed/3(0),"1,849",--,"$500,000.00",04/27/23
,,"$539,999.00",1480 16TH AVE SW,NAPLES,6 or More/3(0),"2,400",47,"$500,000.00",08/17/23
,,"$599,000.00",12890 OLDE BANYON BLVD,NORTH FORT MYERS,4+Den/3(0),"2,436",39,"$500,000.00",12/29/23
,,"$539,900.00",8783 CASCADE PRICE CIR,NORTH FORT MYERS,5 Bed/2(1),"2,852",68,"$500,000.00",11/21/23
,,"$539,999.00",15533 NORTHRIDGE RD,PUNTA GORDA,3+Den/2(0),"2,054",16,"$500,000.00",08/21/23
,,"$524,900.00",724 SE 44TH ST,CAPE CORAL,2 Bed/2(0),"1,612",13,"$502,500.00",09/19/23
,,"$514,900.00",1103 SE 21ST TER,CAPE CORAL,3+Den/2(0),"1,969",53,"$503,000.00",12/27/23
,,"$509,990.00",2804 SW 17TH PL,CAPE CORAL,4 Bed/3(0),"2,321",4,"$503,000.00",11/30/23
,,"$503,320.00",20268 NAPA LOOP,ESTERO,3 Bed/2(0),"1,665",--,"$503,320.00",09/26/23
,,"$498,500.00",4319 43RD AVE NE,NAPLES,3+Den/2(0),"1,519",34,"$503,500.00",10/26/23
,,"$503,872.00",1871 MESA LN W,NAPLES,2+Den/2(0),"1,405",--,"$503,872.00",11/07/23
,,"$550,000.00",3743 16TH AVE SE,NAPLES,3 Bed/2(0),"1,621",18,"$504,000.00",08/14/23
,,"$524,900.00",3900 PACKINGHOUSE RD,ALVA,3 Bed/2(0),"1,152",13,"$505,000.00",11/03/23
,,"$530,000.00",25500 SPRINGTIDE CT,BONITA SPRINGS,3 Bed/2(0),"1,353",105,"$505,000.00",11/28/23
,,"$519,900.00",1403 SW 19TH PL,CAPE CORAL,4+Den/2(1),"2,409",8,"$505,000.00",12/28/23
,,"$515,000.00",9452 GOLDEN RAIN LN,FORT MYERS,3 Bed/2(0),"1,821",7,"$505,000.00",09/15/23
,,"$505,000.00",2441-2443 QUENTIN AVE S #2443,LEHIGH ACRES,6 or More/4(0),"2,350",--,"$505,000.00",03/25/23
,,"$512,500.00",8719 PEGASUS DR,LEHIGH ACRES,5 Bed/4(0),"3,100",5,"$505,000.00",10/24/23
,,"$499,000.00",3662 22ND AVE NE,NAPLES,3+Den/2(0),"1,519",35,"$505,000.00",12/15/23
,,"$509,000.00",4171 45TH AVE NE,NAPLES,3+Den/2(0),"1,644",22,"$505,000.00",11/20/23
,,"$498,000.00",235 8TH ST SE,NAPLES,3 Bed/2(0),"1,270",14,"$505,000.00",09/29/23
,,"$510,000.00",2656 44TH TER SW,NAPLES,3 Bed/3(0),"1,480",33,"$505,000.00",10/31/23
,,"$525,000.00",2201 44TH TER SW,NAPLES,3 Bed/2(0),"1,357",30,"$505,000.00",08/22/23
,,"$509,955.00",16660 ELKHORN CORAL DR,NORTH FORT MYERS,3+Den/3(2),"2,221",13,"$505,340.00",12/21/23
,,"$506,000.00",2062 EVERGLADES BLVD N,NAPLES,3 Bed/2(0),"1,662",5,"$506,000.00",10/31/23
,,"$509,999.00",3879 ELDON ST,FORT MYERS,3+Den/2(0),"1,983",7,"$507,000.00",09/06/23
,,"$519,000.00",15594 SUMMIT PLACE CIR #402,NAPLES,3 Bed/2(1),"2,276",16,"$507,000.00",11/20/23
,,"$625,000.00",1148 FRANK WHITEMAN BLVD,NAPLES,2+Den/2(0),"1,180",86,"$507,500.00",10/30/23
,,"$550,000.00",16281 OLEANDER DR N,FORT MYERS,3+Den/3(0),"2,507",23,"$508,000.00",09/08/23
,,"$508,900.00",2806 SURFSIDE BLVD,CAPE CORAL,4+Den/3(0),"2,265",0,"$508,900.00",07/28/23
,,"$509,000.00",3148 EVERGLADES BLVD S,NAPLES,3+Den/2(0),"1,565",27,"$509,000.00",12/08/23
,,"$509,900.00",4474 18TH ST NE,NAPLES,3+Den/2(0),"1,604",35,"$509,900.00",11/22/23
,,"$575,000.00",1319 SE 28TH TER,CAPE CORAL,3 Bed/2(1),"2,197",57,"$510,000.00",11/14/23
,,"$525,000.00",340 SW 31ST PL,CAPE CORAL,4 Bed/2(0),"1,629",4,"$510,000.00",09/11/23
,,"$599,999.00",403 SE 13TH AVE,CAPE CORAL,3+Den/2(0),"2,170",54,"$510,000.00",09/29/23
,,"$549,900.00",120 EL DORADO PKWY W,CAPE CORAL,2 Bed/2(0),"1,408",5,"$510,000.00",07/11/23
,,"$498,000.00",20841 ANDIRON PL,ESTERO,3 Bed/2(0),"1,665",5,"$510,000.00",11/20/23
,,"$567,000.00",9673 MENDOCINO DR,FORT MYERS,4 Bed/2(0),"2,022",21,"$510,000.00",12/04/23
,,"$545,000.00",11225 BOARDWALK PL,FORT MYERS,3 Bed/2(0),"1,918",115,"$510,000.00",12/29/23
,,"$528,900.00",13326 HIGHLAND CHASE PL,FORT MYERS,3 Bed/2(0),"1,849",65,"$510,000.00",11/21/23
,,"$519,000.00",11708 MAHOGANY RUN,FORT MYERS,4 Bed/2(0),"2,264",73,"$510,000.00",10/10/23
,,"$510,000.00",2260 W END CT,LEHIGH ACRES,3 Bed/3(0),"2,242",0,"$510,000.00",09/07/23
,,"$535,000.00",9014 MADRID CIR,NAPLES,3 Bed/2(0),"1,630",8,"$510,000.00",10/31/23
,,"$548,000.00",3665 72ND AVE NE,NAPLES,3 Bed/2(0),"1,430",6,"$510,000.00",10/17/23
,,"$699,000.00",764 104TH AVE N,NAPLES,3 Bed/2(0),"1,598",38,"$510,000.00",10/27/23
,,"$529,900.00",3427 ALLEGHENY CT,NAPLES,3+Den/2(0),"1,868",57,"$510,000.00",11/28/23
,,"$525,000.00",2571 41ST AVE NE,NAPLES,3+Den/2(0),"1,550",15,"$510,000.00",10/04/23
,,"$524,900.00",1996 SAGEBRUSH CIR,NAPLES,4 Bed/2(0),"2,207",59,"$510,000.00",11/17/23
,,"$500,000.00",1582 DOUBLE EAGLE TRL,NAPLES,4 Bed/2(1),"2,555",6,"$510,000.00",09/15/23
,,"$557,000.00",361 9TH ST NW,NAPLES,2 Bed/2(0),"1,509",40,"$510,000.00",09/29/23
,,"$525,105.00",16664 ELKHORN CORAL DR,NORTH FORT MYERS,4 Bed/3(0),"2,372",36,"$510,000.00",11/29/23
,,"$585,000.00",9465 BEVERLY LN,SANIBEL,3 Bed/2(0),"2,049",63,"$510,000.00",12/22/23
,,"$510,341.00",6688 ESTERO BAY DR,FORT MYERS,4 Bed/2(0),"2,306",--,"$510,341.00",06/23/23
,,"$525,000.00",2522 SW 38TH ST,CAPE CORAL,3 Bed/2(0),"1,897",30,"$512,000.00",09/01/23
,,"$519,000.00",4025 LUPINE LN,NAPLES,3 Bed/2(0),"1,208",35,"$512,000.00",11/15/23
,,"$531,999.00",28335 CAPTIVA SHELL LOOP,BONITA SPRINGS,3 Bed/2(0),"1,614",67,"$513,000.00",12/21/23
,,"$549,000.00",10008 WINDING RIVER RD,PUNTA GORDA,3+Den/3(0),"3,328",22,"$513,250.00",09/07/23
,,"$535,525.00",3904 CEITUS PKWY,CAPE CORAL,3 Bed/2(0),"1,981",27,"$514,360.00",12/29/23
,,"$537,000.00",2818 APPLE BLOSSOM DR,ALVA,2+Den/2(0),"1,816",38,"$515,000.00",10/12/23
,,"$560,000.00",4967 BRIGATA WAY,AVE MARIA,4 Bed/3(0),"2,256",78,"$515,000.00",11/24/23
,,"$525,000.00",319 SW 26TH PL,CAPE CORAL,4 Bed/2(0),"2,156",57,"$515,000.00",12/29/23
,,"$530,000.00",4509 SW 22ND AVE,CAPE CORAL,4+Den/2(0),"2,112",16,"$515,000.00",12/01/23
,,"$525,000.00",320 NE 7TH TER,CAPE CORAL,3+Den/2(0),"2,087",67,"$515,000.00",12/21/23
,,"$529,000.00",411 SW 19TH AVE,CAPE CORAL,3+Den/2(0),"1,732",27,"$515,000.00",09/28/23
,,"$549,900.00",857 SW 17TH ST,CAPE CORAL,4 Bed/3(0),"2,232",78,"$515,000.00",11/13/23
,,"$520,000.00",2000 SW 29TH TER,CAPE CORAL,3+Den/2(0),"1,983",51,"$515,000.00",11/13/23
,,"$549,000.00",2006 SW 28TH TER,CAPE CORAL,4 Bed/3(0),"2,500",88,"$515,000.00",10/13/23
,,"$534,900.00",17501 ALLENTOWN RD,FORT MYERS,3 Bed/2(0),"1,645",24,"$515,000.00",10/20/23
,,"$535,000.00",9120 GLADIOLUS PRESERVE CIR,FORT MYERS,4 Bed/2(0),"1,937",11,"$515,000.00",10/24/23
,,"$510,000.00",9115 MORRIS RD,FORT MYERS,3 Bed/2(0),"1,814",13,"$515,000.00",09/22/23
,,"$499,900.00",5600 HIGGINBOTHAM RD,FORT MYERS,2 Bed/2(1),"1,800",39,"$515,000.00",11/10/23
,,"$515,000.00",13976 HUNTER OAK DR,FORT MYERS,4 Bed/3(0),"2,032",--,"$515,000.00",02/22/23
,,"$535,000.00",1414 ARTHUR AVE,FORT MYERS,3+Den/1(1),"2,043",1,"$515,000.00",08/15/23
,,"$525,000.00",6657 PLANTATION PRESERVE CIR N,FORT MYERS,4 Bed/2(1),"2,326",46,"$515,000.00",09/11/23
,,"$525,000.00",15601 BRIARCLIFF LN,FORT MYERS,3 Bed/3(0),"1,738",17,"$515,000.00",08/01/23
,,"$515,000.00",4714-4716 13TH ST SW #4716,LEHIGH ACRES,6 or More/4(0),"2,350",--,"$515,000.00",01/24/23
,,"$549,000.00",59 PEBBLE BEACH BLVD,NAPLES,4 Bed/2(0),"1,879",16,"$515,000.00",10/13/23
,,"$499,000.00",6129 EVERGLADES BLVD N,NAPLES,3+Den/2(0),"1,495",0,"$515,000.00",10/23/23
,,"$515,000.00",2624 16TH AVE NE,NAPLES,3+Den/2(0),"1,550",6,"$515,000.00",08/04/23
,,"$510,000.00",5324 17TH AVE SW,NAPLES,3+Den/2(1),"1,472",88,"$515,000.00",10/19/23
,,"$515,000.00",3762 39TH AVE NE,NAPLES,3+Den/2(0),"1,550",59,"$515,000.00",10/25/23
,,"$519,000.00",1058 OLD BRIDGE RD,NORTH FORT MYERS,3+Den/2(0),"1,965",11,"$515,000.00",12/22/23
,,"$529,900.00",25548 AREQUIPA DR,PUNTA GORDA,3 Bed/2(0),"2,157",106,"$515,000.00",11/29/23
,,"$499,900.00",8486 LANGSHIRE WAY,FORT MYERS,2+Den/2(0),"1,597",2,"$516,000.00",09/13/23
,,"$529,900.00",5979 PROSPERITY LN,AVE MARIA,2+Den/2(0),"1,805",24,"$517,000.00",10/06/23
,,"$517,240.00",42443 CASCADE DR,PUNTA GORDA,4+Den/3(1),"2,894",--,"$517,240.00",12/13/23
,,"$525,000.00",15278 CORTONA WAY,NAPLES,2+Den/2(0),"1,587",53,"$517,500.00",09/29/23
,,"$549,000.00",409 NW 36TH AVE,CAPE CORAL,3+Den/2(0),"1,870",59,"$518,000.00",12/15/23
,,"$528,955.00",17262 SILVERLING CT,ALVA,4 Bed/3(0),"2,032",10,"$518,205.00",11/15/23
,,"$545,000.00",241 SW 31ST ST,CAPE CORAL,4 Bed/2(0),"1,787",56,"$518,500.00",11/22/23
,,"$519,875.00",15901 SHORELINE DR,PUNTA GORDA,2+Den/2(1),"2,080",4,"$519,875.00",09/29/23
,,"$519,900.00",3840 39TH AVE NE,NAPLES,3 Bed/2(0),"1,625",1,"$519,900.00",11/30/23
,,"$532,095.00",15904 SUGAR HILL DR,PUNTA GORDA,3+Den/3(0),"2,247",3,"$519,900.00",11/29/23
,,"$545,140.00",4503 ANNAPOLIS AVE,AVE MARIA,3+Den/2(0),"2,032",47,"$520,000.00",12/22/23
,,"$539,900.00",10200 SHADE TREE CT,BONITA SPRINGS,3 Bed/2(0),"1,657",11,"$520,000.00",09/25/23
,,"$550,000.00",1940 SAVONA PKWY E,CAPE CORAL,3 Bed/2(0),"1,565",2,"$520,000.00",12/18/23
,,"$539,900.00",2340 NW 35TH AVE,CAPE CORAL,3 Bed/2(0),"1,642",9,"$520,000.00",11/20/23
,,"$575,000.00",2828 SE 18TH AVE,CAPE CORAL,3 Bed/2(0),"1,453",54,"$520,000.00",12/07/23
,,"$539,000.00",2482 BLACKBURN CIR,CAPE CORAL,4 Bed/3(0),"2,254",24,"$520,000.00",10/31/23
,,"$525,000.00",332 SW 31ST PL,CAPE CORAL,3+Den/2(0),"1,629",18,"$520,000.00",08/28/23
,,"$549,900.00",301 SE 29TH ST,CAPE CORAL,4 Bed/2(1),"2,049",2,"$520,000.00",09/11/23
,,"$529,000.00",2617 SW 42ND LN,CAPE CORAL,4 Bed/2(0),"2,001",42,"$520,000.00",09/08/23
,,"$529,900.00",1909 SW 46TH TER,CAPE CORAL,3 Bed/3(0),"2,335",92,"$520,000.00",10/25/23
,,"$520,000.00",11232 SHADY BLOSSOM DR,FORT MYERS,4 Bed/3(0),"2,032",--,"$520,000.00",01/31/23
,,"$550,000.00",11959 ARBOR TRACE DR E,FORT MYERS,4 Bed/3(0),"2,032",20,"$520,000.00",10/26/23
